business_id,address,city,postal_code,latitude,longitude,phone_number,tax_code,business_certificate,owner_zip,owner_name,owner_address,owner_city,owner_state
83125,44 Tehama St,null,94105,null,null,null,H24,1012905,94105,Galvanize Inc.,44 Tehama St.,SF,CA
83327,665 Market St,null,94105,null,null,null,H26,1013443,94538,"Golden State Cafe, Inc.",3550 Mowry Avenue Suite 301,Fremont,CA
83394,536 Mission St,null,94105,null,null,null,H24,148818,60154,Follett Corporation,"3 Westbrook Corporate Center, Suite 200",Westchester,IL
83565,101 Howard St,null,94105,null,null,null,H25,928296,94563,Amin Abughosh and Joseph Abughosh and Abeer Elafifi,270 Glorietta Blvd.,Orinda,CA
83566,77 Beale St,SF,94105,null,null,null,H24,1006354,94555,Byblos Enterprise LLC,32821 Mono Lake Ln,Fremont,CA
83755,555 Mission St,SF,94105,null,null,null,H25,457592,94123,Grange Group LLC,2639 Lombard St.,SF,CA
83759,121 Spear St B08,SF,94105,null,null,null,H28,1004709,94105,"Keenwawa, Inc.",89 De Boom,SF,CA
83805,215 Fremont St Suite 5B,SF,94105,null,null,null,H24,1007818,94134,Hung and Hung Inc.,1720 Geneva St.,SF,CA
84124,28 Fremont St,SF,94105,null,null,null,H26,1014895,94105,Kais & Skan INC,"301 Mission St, 27A",San Francisco,CA
84340,685 Market St 4th Floor,SF,94105,null,null,null,H24,168329,94301,Bon Appetit Management Co,100 Hamilton Ave #400,Palo Alto,CA
84541,300 Folsom St,null,94105,null,null,null,H26,415140,94107,Philz Coffee Inc.,1258 Minnesota St.,SF,CA
84698,215 Fremont St Suite 2B,null,94105,null,null,null,H25,1021178,94105,Biada Investment LLC,"215 Fremont St., Suite 2B",SF,CA
84715,1 Market St,null,94105,null,null,null,H24,911744,94105,Starbucks Corporation,1 Market St.,SF,CA
84858,455 Market St Ste. 160,null,94105,null,null,null,H25,439579,94108,Onigilly LLC,343 Kearny St.,SF,CA
85026,215 Fremont St Suite 2A,null,94105,null,null,null,H24,1017015,94118,JTP2 LLC,"932 Cabrillo St., Apt #6",SF,CA
85047,1 Market St,null,94105,null,null,null,H26,477404,94404,Guckenheimer Services LLC,"1850 Gateway Drive, 5th Floor",San Mateo,CA
85154,333 Main St 6F,San Francisco,94105,null,null,null,H99,1002860,94105,Real Food Kitchen LLC,"333 Main Street, Unit 6F",San Francisco,CA
85183,138 Minna St,null,94105,null,null,null,H26,1018170,94105,Johncolins CBTW LP,138 Minna St.,SF,CA
85324,1 Market St Suite D,SF,94105,null,null,null,H24,479581,94105,Proper Food LLC,"350 Townsend Street, #682",SF,CA
85680,555 Market St 2nd Floor,null,94105,null,null,14155810229,H25,168329,94301,Bon Appetit Management Co.,"100 Hamiston Ave, Suite 400",Palo Alto,CA
85682,555 Market St 6th Floor,null,94105,null,null,14155810229,H25,168329,94301,Bon Appetit Management Co,"100 Hamilton Ave, Suite 400",Palo Alto,CA
85945,222 02nd St 3rd Floor,null,94105,null,null,14150798010,H84,168329,94301,Bon Appetit Management Co,"100 Hamilton ave, suite 400",Palo Alto,CA
86344,1 Market St,null,94105,null,null,14150593800,H24,477404,94404,Guckenmeimer Services LLC,"1850 Gateway Dr., Suite 500",San Mateo,CA
86478,188 Embarcadero,null,94105,null,null,null,H26,1111111,94404,"Guckenheimer Services, LLC","1850 Gateway Drive, 5th Floor",San Mateo,CA
86780,121 Spear St,null,94105,null,null,14150868663,H24,196325,94608,Peet's Operating Company Inc.,1400 Park Avenue,Emeryville,CA
86894,50 Fremont St,San Francisco,94105,null,null,null,H34,446211,94117,Gaucho's Table LLC,47 Scott Street,San Francisco,CA
86921,101 Spear St  B-5,null,94105,null,null,14155365857,H24,1029085,94597,The Organic Coup,1350 Treat Blvd. Suite 500,Walnut Creek,CA
86925,222 2nd St 17th Floor,null,94105,null,null,null,H84,168329,94301,Bon Appeti Management Co,"100 Hamilton Ave, Suite 400",Palo Alto,CA
87046,50 Fremont St,San Francisco,94105,null,null,14150322125,H34,1028000,94501,Jiramanat Ramsden,350 Central Avenue #207,Alameda,CA
87139,654 Mission St,San Francisco,94105,null,null,null,H78,478639,94109,St Frank Coffee LLC,2211 Van Ness Avenue #203,San Francisco,CA
87421,50 Fremont St,null,94105,null,null,14150588128,H34,1030574,94080,City Baking Company LLC,1373 Lowrie Avenue,South San Francisco,CA
87516,1 Market St U-1,San Francisco,94105,null,null,null,H03,474285,90404,"Pressed Juicery, Inc.",1550 17th Street,Santa Monica,CA
87551,333 Market St,San Francisco,94105,null,null,null,H24,1026111,94102,Randy Watson Group,409 Gough Street,San Francisco,CA
87624,235 2nd St,San Francisco,94105,null,null,null,H24,479581,94105,Proper Food LLC,350 Townsend St,San Francisco,CA
87628,1 Market St,San Francisco,94105,null,null,null,H78,1036084,94541,Mohammad Gulabzai,1563 D Street 10,Hayward,CA
87932,71 Stevenson St #100,null,94105,null,null,null,H25,1020634,94941,"Tam Brands Restaurant 1, LLC",930 Lovell Ave.,Mill Valley,Ca
88,1435 17th St,S.F.,94107,37.765,-122.398,null,H24,957402,94015,"NASRAH, NASSER I. & NAIEL I.",21 OAKRIDGE DR.,DALY CITY,CA
200,600 20th St,S.F.,94107,37.7606,-122.388,null,H24,188024,94132,KYU HO LEE,100 FONT BLVD. #1-J,S.F.,CA
413,2 Townsend St,S.F.,94107,37.7579,-122.394,null,H24,376116,94109,"HO, WAI KING & ZHU, LAING MEI",1512 CALIFORNIA ST. #2,S.F.,CA
424,301 ARKANSAS St,S.F.,94107,37.7623,-122.398,null,H28,385681,94025,"CYRYZ, Inc.",294 Santa Monica Avenue,Menlo Park,CA
765,1434 18th St,S.F.,94107,37.7626,-122.397,null,H24,921479,94122,APERTO INC.,245 LAWTON ST.,S.F.,CA
768,2092 03rd St,S.F.,94107,37.7632,-122.389,null,H24,151178,94109,"AKINAI, INC.",1450 VAN NESS AVE.,S.F.,CA
773,405 TERRY FRANCOIS Blvd,S.F.,94107,37.7733,-122.387,null,H24,779055,94107,"MARIPOSA HUNTERS POINT YACHT CLUB, INC.",405 TERRY FRANCOIS Blvd,S.F.,CA
774,429 Terry Francois St,S.F.,94107,37.7727,-122.387,null,H24,779056,94107,BAY VIEW BOAT CLUB,429 CHINA BASIN,S.F.,CA
782,136 MISSOURI St,S.F.,94107,37.7646,-122.397,14150770519,H23,484699,94112,"MONTE CRISTO SOCIAL CLUB, INC.",136 LISBON,S.F.,CA
811,600 HARRISON St,S.F.,94107,37.784,-122.396,null,H28,316211,94030,"NASRA, ELIAS; RIMA; REEM; HELEN & MIKE",800 HACIENDA ST.,MILLBRAE,CA
1482,450 IRWIN St,S.F.,94107,37.7672,-122.399,null,H24,331213,94014,"DRENG, KIM",235 BAY RIDGE DR.,DALY CITY,CA
1490,600 03rd St,S.F.,94107,37.78,-122.394,null,H25,924375,94118,"ZEKE'S DIAMOND BAR, INC.",709 Lake Street,S.F.,CA
1515,24 WILLIE MAYS PLAZA 3.28.01,S.F.,94107,37.7784,-122.391,14155971500,H25,303652,29615,VOLUME SERVICES INC,1 INDEPENDENCE POINTE #305,GREENVILLE,SC
1516,24 WILLIE MAYS PLAZA 1.11.04,S.F.,94107,37.7784,-122.391,14155971500,H25,303652,29615,VOLUME SERVICES INC,1 INDEPENDENCE POINTE #305,GREENVILLE,SC
1517,24 WILLIE MAYS PLAZA 3.12.05,S.F.,94107,37.7784,-122.391,14155971500,H25,303652,29615,VOLUME SERVICES INC,1 INDEPENDENCE POINTE #305,GREENVILLE,SC
1527,301 05th St,S.F.,94107,37.7803,-122.403,14155891888,H24,315787,94134,"YANG, DE XI",80 PEABODY STREET,S.F.,CA
1529,490 BRANNAN St,S.F.,94107,37.7787,-122.396,14155240256,H25,911744,98124,STARBUCKS COFFEE CO.,P.O. BOX 34067-STAX,SEATTLE,WA
1613,426 BRANNAN St,S.F.,94107,37.7795,-122.395,null,H25,381337,94107,Frederick B. Reeves,426 Brannan St.,S.F.,CA
1671,732 22ND St,S.F.,94107,37.7579,-122.389,null,H25,426156,94805,Just For You CafÃ© Inc.,535 McLaughlen St.,Richmond,CA
1677,214 Townsend St,S.F.,94107,37.7786,-122.393,14155951129,H25,923419,94112,"Kelton, Christopher & Noel",150 College Ave.,S.F.,CA
2145,570 04th St,S.F.,94107,37.7787,-122.397,null,H25,207610,94103,"FRINGALE, INC.",1269 DOLORES #3,S.F.,CA
2152,2526 03rd St,S.F.,94107,37.7576,-122.388,null,H25,339611,94014,"HUA, TONY C.",444 HIGATE DR.,DALY CITY,CA
2156,300 CONNECTICUT St,S.F.,94107,37.7624,-122.398,null,H25,104709,94121,"DEANDRADE P. LIPSKI, ET. AL.",651 33RD AVE,S.F.,CA
2579,Pier 40 The Embarcadero,S.F.,94107,37.7816,-122.388,null,H25,4965,94112,Benito Solis,39 MAJESTIC AVE.,S.F.,CA
2778,303 02nd St,S.F.,94107,37.785,-122.396,null,H25,147648,94549,"STERLING M. ENTERPRISES, INC.",3875 LOS ARABIS DR.,LAFAYETTE,CA
2861,24 WILLIE MAYS PLAZA 4.10.03,S.F.,94107,37.7784,-122.391,14155971500,H26,303652,29615,VOLUME SERVICES INC,1 INDEPENDENCE POINTE #305,GREENVILLE,SC
2885,760 02nd St,S.F.,94107,37.78,-122.39,null,H26,316853,94107,GOLDEN BEAR REST ASSN LLC,760 2ND ST,SAN FRANCISCO,CA
2899,24 WILLIE MAYS PLAZA,S.F.,94107,37.7784,-122.391,null,H26,168329,94107,BON APPETIT MANAGEMENT CO.,24  WILLIE MAYS PLAZA,S.F.,CA
2973,415 BRANNAN St,S.F.,94107,37.7798,-122.395,14155579885,H26,326368,94133,"THAI SPEED, INC.",350 GREENWICH ST.,S.F.,CA
3065,701 FOLSOM St,S.F.,94107,37.7837,-122.399,14155549710,H26,921051,94708,TAVEE POKKASUB CO.,1400 GLENDALE,BERKELEY,CA
3070,698 BRANNAN St,S.F.,94107,37.7757,-122.4,14155497162,H26,185618,94118,"BECHELLI, MARK & ROSSI, ROBERT",219 14TH AVENUE,S.F.,CA
3072,500 04th St,S.F.,94107,37.7795,-122.398,null,H26,374488,94107,"UTAH SALOON, LLC",500  4TH St,S.F.,CA
3073,600 EMBARCADERO St,S.F.,94107,37.7839,-122.388,null,H26,933247,94115,DELANCEY STREET FOUNDATION,2563 DIVISADERO ST.,S.F.,CA
3102,2 TOWNSEND St,S.F.,94107,37.7819,-122.388,14155510749,H26,204051,94107,"SPERBER, DAVID",2  TOWNSEND ST,S.F.,CA
3397,563 02nd St,S.F.,94107,37.7824,-122.393,null,H26,310896,94107,"21ST AMENDMENT BREWERY CAFÃ‰, LLC",563  2ND St,S.F.,CA
3456,655 Folsom St,S.F.,94107,37.7846,-122.398,null,H26,320342,94108,"CANTON DIM SUM HOUSE, INC.",933 SACRAMENTO ST.,S.F.,CA
3457,812 FOLSOM St,S.F.,94107,37.7816,-122.402,14155495775,H26,933484,94107,RESTAURANT LULU INC,816 FOLSOM ST,SAN FRANCISCO,CA
3864,695 03rd St,S.F.,94107,37.7791,-122.393,null,H29,387389,94122,"Gordon, Victoria L. & Rochin, Luis F.",1635 11th Avenue,SF,CA
3896,701 03rd St,S.F.,94107,37.7788,-122.393,null,H29,928174,94134,"RODRICK FOODS, INC.","5 THOMAS MELLON CIRCLE, SUITE 220",S.F.,CA
3955,701 02nd St,S.F.,94107,37.7805,-122.39,null,H26,330032,94941,SF PARAGON RESTAURANT PARTNERS L.P.,"591 REDWOOD HWY, SUITE 5295",MILL VALLEY,CA
3962,699 DELANCEY St,S.F.,94107,37.783,-122.389,null,H26,933247,94107,DELANCEY ST. FOUNDATION,600  EMBARCADERO,S.F.,CA
3976,24 WILLIE MAYS PLAZA 3.16.01,S.F.,94107,37.7784,-122.391,14155971500,H86,303652,29615,VOLUME SERVICES INC,1 INDEPENDENCE POINTE #305,GREENVILLE,SC
3978,24 WILLIE MAYS PLAZA 3.07.02,S.F.,94107,37.7784,-122.391,14155971500,H86,303652,29615,VOLUME SERVICES INC,1 INDEPENDENCE POINTE #305,GREENVILLE,SC
3987,1318 18th St,S.F.,94107,37.7627,-122.396,null,H86,135198,94015,"MISSOURI SALVAGE, INC",793 BEECH WOOD DR.,DALY CITY,CA
4171,PIER 40,S.F.,94107,37.7816,-122.388,null,H26,478511,94005,"SOUTH BEACH YACHT CLUB, INC","2000 Sierra Point Parkway, Suite 100",Brisbane,CA
4400,1233 17th St,S.F.,94107,37.7651,-122.396,14150204876,H87,414825,94107,BOTTOM OF THE HILL INC,1233 17TH STREET,SAN FRANCISCO,CA
4512,274 BRANNAN St,S.F.,94107,37.7823,-122.391,14155546562,H28,304703,94066,"HANHAN, REMONDE; GEORGE; JUMANA AND LUTFI",2401 WHITMAN WAY,SAN BRUNO,CA
4774,120 BRANNAN St,S.F.,94107,37.7842,-122.389,14155220151,H28,114128,94010,"R.J. PESUSIC, INC.",1186 TOURNAMENT DR.,HILLSBOROUGH,CA
4777,800 EMBARCADERO St,S.F.,94107,37.7816,-122.388,null,H28,343357,94107,SOUTH BEACH CAFÃ‰ INC.,800 THE EMBARCADERO,SAN FRANCISCO,CA
4782,655 Folsom St,S.F.,94107,37.7846,-122.398,null,H25,320342,94108,"CANTON DIM SUM HOUSE, INC.",933 SACRAMENTO ST.,S.F.,CA
4791,108 SOUTH PARK St,S.F.,94107,37.7816,-122.394,null,H28,158228,94117,"SOUTH PARK CAFÃ‰, INC.",511 CENTRAL AVE.,S.F.,CA
4794,210 TOWNSEND St,S.F.,94107,37.7786,-122.393,14155607018,H28,192087,94107,"DAVID O. MORENO, ET. AL.",210 TOWNSEND STREET,S.F.,CA
5129,648 04th St,S.F.,94107,37.7777,-122.396,null,H29,387369,94404,"TAING, STEVEN Y.",1020 AVALON AVENUE,FOSTER CITY,CA
5232,1030 ILLINOIS St,S.F.,94107,37.7589,-122.387,null,H30,325904,94110,"AVATAR FOOD INTERNATIONAL, INC.",1254 SO. VAN NESS,S.F.,CA
5254,1177 INDIANA St,S.F.,94107,37.7555,-122.391,null,H30,339893,94117,"BETTY ZLATCHIN CATERING, LLC",1342 MASONIC,S.F.,CA
6426,1645 BRYANT St,S.F.,94107,37.7663,-122.411,14155434188,H01,149132,94588,"FITNESS HOLDINGS, INC.",5020 FRANKLIN DRIVE,PLEASANTON,CA
6520,1800 23rd St,S.F.,94107,37.7549,-122.398,null,H03,936720,94107,"NASSER, MOHAMAD",1800  23RD ST,S.F.,CA
6521,990 WISCONSIN St,S.F.,94107,37.7549,-122.399,null,H07,142920,94107,"WOO, FONG & EDMUND & MARY",990 WISCONSIN STREET,S.F.,CA
6607,728 22nd St,S.F.,94107,37.758,-122.389,null,H03,416476,94044,"SHOUMAN, GADAH & Dames",1 Madrone Way,Pacifica,CA
6671,1301 18th St,S.F.,94107,37.7626,-122.396,null,H03,439327,94080,"HAN HAN, ELIAS K.",3280 DUBLIN DR.,SO.S.F.,CA
6914,700 04th St,S.F.,94107,37.7771,-122.395,null,H03,128803,94118,"SOUZA, HAROLD",68 6TH AVENUE,S.F.,CA
7138,300 05th St,S.F.,94107,37.7802,-122.403,null,H01,138907,94112,"WONG, WILL Y.",4298  MISSION St,S.F.,CA
7366,1607 20th St,S.F.,94107,37.7599,-122.398,null,H07,428067,94112,"GHANMA, KHALED",141 Gladstone Dr.,S.F.,CA
7433,2250 23rd St,S.F.,94107,37.7546,-122.402,null,H03,121610,94134,"NASSER, AHMAD",335 Cambridge St.,S.F.,CA
7608,598 BRYANT St,S.F.,94107,37.7798,-122.398,null,H07,911437,94107,AMSIA MGT. CORP.,598 Bryant Street,San Francisco,CA
7857,2325 03rd St 100,S.F.,94107,37.7599,-122.388,null,H24,305525,94107,JOLT N BOLT BAKERY & CAFE INC,2325 3RD ST #100,SAN FRANCISCO,CA
7997,450 10th St,S.F.,94107,37.7709,-122.411,null,H26,924888,94103,COSTCO WHOLESALE CORP,450 10TH ST,S.F.,CA
9156,24 SOUTH PARK STREET,SAN FRANCISCO,94107,37.7822,-122.393,null,H25,370461,94117,MEXICO AU PARK INC.,355 BUENA VISTA AVE.,SAN FRANCISCO,CA
9948,399 04th St,S.F.,94107,37.7809,-122.4,null,H83,955047,78768,"WHOLE FOODS MARKET CALIFORNIA, INC.",P.O. Box 684786,Austin,TX
10127,216 KING STREET,S.F.,94107,37.7778,-122.392,null,H26,928584,94401,"AMICI'S EAST COAST PIZZERIA, INC.",69 E. THIRD AVE.,SAN MATEO,CA
11594,520 04th St,S.F.,94107,37.7792,-122.398,null,H26,315323,94123,"NU CONCEPTS MANAGEMENT GROUP, INC.",2414 LOMBARD ST.,S.F.,CA
13218,545 02nd St,S.F.,94107,37.7825,-122.393,null,H07,112731,94107,LESLIE A. HENNESSY INC.,545 2nd St.,San Francisco,CA
13428,298 KING STREET,S.F.,94107,37.7765,-122.394,null,H81,24669,85038-9096,"SAFEWAY, INC.",PO BOX 29096 MS#6516,PHOENIX,AZ
13671,298 KING STREET,S.F.,94107,37.7765,-122.394,null,H28,467295,90220,AFC Franchise Corp.,19205 S. Laurel Park Rd.,Rancho Dominguez,CA
14071,700 04th St,S.F.,94107,37.7769,-122.395,null,H29,443129,94107,SUBWAY AT 4TH & KING INC,700 4TH ST STE 111,SAN FRANCISCO,CA
16673,521 03rd St,SF,94107,37.7811,-122.395,null,H03,379766,94107,"Neill's Grocery & Liquor, Inc.",521 3rd Street,SF,CA
17570,130 Townsend St,SF,94107,37.7801,-122.391,null,H26,395383,94107,"Tres Agaves, LLC",130 Townsend St.,SF,CA
18462,471 03rd St,S.F.,94107,37.7816,-122.396,14150297778,H07,391101,94107,Jack's Market Inc.,471 3rd Street,SF,CA
19041,227 King St,SF,94107,37.7774,-122.392,14155492007,H25,438893,94107,NAMA JAPANESE CUISINE-SF INC,227 KING STREET,SAN FRANCISCO,CA
20291,1319 18th St,SF,94107,37.7626,-122.396,null,H28,392670,94107,"GOLDBERG, LESLIE",264 MISSOURI St.,S.F.,CA
21143,337 03rd St,S.F.,94107,37.7833,-122.398,null,H24,383426,94107,"Pazzia, Inc.",337 3rd Street,SF,CA
22671,858 RHODE ISLAND St,S.F.,94107,37.7589,-122.402,null,H07,401324,94107,"Bullard, Elizabeth",858 Rhode Island St.,SF,CA
23557,2490 03rd St,SF,94107,37.7581,-122.389,null,H87,398138,94107,Morena Wine LLC,2490 3rd St.,SF,CA
24534,216 Townsend St,SF,94107,37.7785,-122.393,null,H26,399804,94107,Thirty 8 North LLC   John D'Angelica,216 Townsend St.,SF,CA
24978,632 20th St,S.F.,94107,37.7605,-122.388,14155421350,H24,445659,94107,"Julia Rivera, Gilberth Cab",632 20th Street,SF,CA
28828,635 19th St,S.F.,94107,37.7617,-122.389,null,H28,402498,94107,Hye Hwa Cho,635 19th Street,SF,CA
33709,201 Berry St,San Francisco,94107,37.7755,-122.394,null,H24,415140,94107,"Philz Coffee, Inc",1258 Minnesota Street,San Francisco,CA
33851,1600 17th St,San Francisco,94107,37.765,-122.4,14155251330,H25,413316,94107,"Jack of Hearts, LLC   Malia Spanyol",1600-17th St,San Francisco,CA
34332,Pier 40 Embarcadero,San Francisco,94107,37.7579,-122.394,14155407274,H24,417541,94005,Yacht Connections International,"2000 Sierra Point Pkwy, Suite 100",Brisbane,CA
34728,128 KING STREET,San Francisco,94107,37.7793,-122.391,null,H26,418368,94107,Golden Bear Restaurant Company II,760 02nd Street,San Francisco,CA
35503,2152 03rd St,San Francisco,94107,37.7624,-122.389,null,H30,404641,94107,Laurine Wickett,2152 3rd Street,SF,CA
35790,1700 Owens Street,SF,94107,37.7677,-122.394,null,H25,911744,98124,Starbucks,"Starbucks License Services, P.O. Box 34442 - Tax 2",Seattle,WA
35812,1328 18th St,S.F.,94107,37.7627,-122.396,null,H24,397001,94107,Skip Jack Sushi Inc,1328 18th Street,San Francisco,CA
35855,527 BRYANT St,S.F.,94107,37.7807,-122.397,null,H25,425287,94107,The Great 8 Group,660 4th St. #328,SF,CA
37688,370 04th St,SF,94107,37.7811,-122.4,null,H25,196325,94608,"Peet's Coffee & Tea  Pat O'Dea, President",1400 Park Ave.,Emeryville,CA
38091,764 Harrison St,SF,94107,37.7814,-122.399,14155545436,H25,427763,94107,Epicenter CafÃ© LLC,764 Harrison St.,SF,CA
38479,606 FOLSOM St,S.F.,94107,37.7854,-122.397,null,H26,431148,94107,Fly Trap Zare LLC,606 Folsom Street,SF,CA
38564,518 Bryant St,San Francisco,94107,37.7809,-122.396,null,H24,449644,94107,"Chili Lemon Garlic, LLC",518 Bryant St.,Sf,CA
38898,699 03rd St,S.F.,94107,37.7789,-122.393,null,H03,431334,94030,"Chun, Yoohwan & Chun, Yooja",43 Vallejo Dr.,Millbrae,CA
39528,212 Ritch St,SF,94107,37.7806,-122.396,null,H24,450037,94107,DARWIN CAFÃ‰ LLC,212 RITCH ST.,SAN FRANCISCO,CA
40227,301 King St,SF,94107,37.7758,-122.394,null,H25,426641,94117,South Beach Lounge Inc.,1300 Fulton Street,SF,CA
58574,171 Stillman St,San Francisco,94107,37.7805,-122.398,null,H24,104709,94107,Goat Hill Inc   Philip DeAndrade,171 Stillman St,San Francisco,CA
58745,645 05th St,S.F.,94107,37.7761,-122.398,null,H28,438246,94107,"WAC SFTC Holding, LLC",645 05th Street,SF,CA
58945,155A SOUTH PARK St,S.F.,94107,37.7809,-122.394,null,H25,440466,94107,Green Bistro LLC,155A South Park Ave.,SF,CA
60331,288 CONNECTICUT St,S.F.,94107,37.7626,-122.398,null,H25,308034,94109,Grandeho's Inc.,2721 Hyde Street,Sf,Ca
61324,521 03rd St A,S.F.,94107,37.7811,-122.395,null,H25,441146,94107,HRD Coffee Shop Inc.,521 3rd Street #A,SF,CA
61436,598 02nd St,S.F.,94107,37.7819,-122.392,null,H25,442050,94107,Ozone Thai Restaurant and Lounge Inc.,598 2nd Street,Sf,CA
61460,1457 18th St,S.F.,94107,37.7625,-122.397,null,H24,443140,94107,Babylon Restaurants LLC,1457 18th Street,SF,CA
61471,474 03rd St,S.F.,94107,37.7815,-122.396,null,H24,443702,94044,Chinmaye Kakuturu,12 Cragmont Ct.,Pacifica,CA
61563,470 03rd St  #101B,SF,94107,37.7816,-122.396,null,H25,385354,84107,"TN2, Inc.","470 3rd St., #101B",SF,CA
61612,1 South Park  Suite 103A,San Francisco,94107,37.7823,-122.393,null,H24,439752,94117,Project Cheese LLC,1355 Oak St.,San Francisco,CA
61923,699 Folsom St,SF,94107,37.7838,-122.399,null,H24,451014,94116,Nicholas Louie,2906 Yorba Street,SF,CA
61989,311 03rd St,S.F.,94107,37.7837,-122.399,14155896742,H26,384547,94105,New Osha Thai Inc,"301 Main Street, Unit 18A",San Francisco,CA
62251,699 22nd St,SF,94107,37.7579,-122.388,null,H24,445864,94107,Annabelle Topacio,699 Mississippi Street #101,SF,CA
62631,317 Connecticut St,SF,94107,37.7623,-122.397,null,H24,456280,94107,La Esquina LLC,317 Connecticut St.,SF,CA
62779,551 03rd St,SF,94107,37.7807,-122.395,null,H07,448235,94538,"Au Energy, LLC",41805 Albrae Street,Fremont,CA
62780,2890 03rd St,SF,94107,37.753,-122.388,null,H07,448325,94538,"Au Energy, LLC",41805 Albrae Street,Fremont,CA
62888,2368 03rd St,S.F.,94107,37.7596,-122.389,null,H25,451991,94107,"Tacos N' Tequila, LLC",2368 3rd Street,Sf,CA
63191,448 BRANNAN St,S.F.,94107,37.7792,-122.396,null,H26,450593,94107,James JC Chen,448 Brannan St.,SF,CA
63208,850 FOLSOM St,S.F.,94107,37.7811,-122.402,null,H26,344151,94107,Triple Crown Inc.,850 Folsom Street,SF,CA
63304,1299 18th St,SF,94107,37.7626,-122.396,null,H24,451789,94107,"Plow, LLC",1299 18th Street,SF,CA
63864,1601 20th St,S.F.,94107,37.7599,-122.397,null,H07,452611,94107,Isam Darwish,1601 20th Street,SF,CA
64157,75 Oak Grove St,SF,94107,37.7773,-122.402,null,H30,357448,94107,The Culinary Edge,75 Oak Grove St.,SF,CA
64242,2295 03rd St,SF,94107,37.7606,-122.388,null,H25,452683,94107,Dogpatch CafÃ© LLC,2295 3rd Street,SF,CA
64384,25 Lusk St,SF,94107,37.7784,-122.394,null,H26,452857,94107,"Bourdolan 25 Lusk, LLC",25 Lusk Street,SF,CA
64741,510 BRANNAN St,S.F.,94107,37.7781,-122.397,null,H86,446069,94107,"Three Nine Entertainment, Inc.",510 Brannan St.,SF,CA
65241,1001 Minnesota St,SF,94107,37.7578,-122.39,null,H25,394578,94107,Early Girls LLC,1001 Minnesota St.,SF,CA
65754,170 King St #131,SF,94107,37.7787,-122.391,null,H24,457591,94015,Sardool Samra,119 Penhurst Ct.,Daly City,CA
66198,1661 Tennessee St Suite 3B,null,94107,37.7507,-122.388,null,H30,445593,94132,Alfred D. Schilling,"555 John Muir Dr., B608",SF,CA
66522,PIER 40,S.F.,94107,null,null,null,H24,456570,94107,Java House LLC  Maria Moustakis,Pier 40,SF,CA
66583,2565 03rd St #334,SF,94107,37.7571,-122.388,null,H33,402542,94123,Kara's Cupcakes Inc.,3249 Scott Street,SF,CA
66902,2565 03rd St Ste. 307,SF,94107,37.7571,-122.388,null,H30,381957,94111,"Paninoteca, Inc.   Bettie Scodel",505 Montgomery St.,SF,CA
66925,1058 Folsom St,San Francisco,94107,37.7775,-122.407,null,H26,484819,94103,Deli Board LLC,1080 Howard St.,SF,CA
67160,1700 Owens Street,SF,94107,37.7677,-122.394,null,H24,458394,94901,Zcaffeinated Inc.,80 Miraflores Ave.,San Rafael,CA
67237,445 Bayshore Blvd,SF,94107,37.7499,-122.406,null,H79,470392,94107,Mario Delgado,574 3rd St. #205,SF,CA
67591,701 02nd St,SF,94107,37.7751,-122.468,null,H74,462846,94107,"SOS Spice Co., Inc.","2 Townsend Street, #2-603",SF,CA
67615,1700 Owens St,SF,94107,37.7677,-122.394,null,H26,464674,94080,Esposto's - SF LLC,"360 Shaw Rd., #C",South San Francisco,CA
67661,807 22nd St,SF,94107,37.7578,-122.389,null,H03,362327,94107,Confections by Michael Recchiuti LLC,"2565 3rd Street, Suite 225",San Francisco,CA
67864,801 22nd St,SF,94107,null,null,null,H24,362327,94107,Confections by Michael Recchiuti LLC,"2565 3rd Street, Suite 225",San Francisco,CA
67937,2455 03rd St,SF,94107,37.7586,-122.388,null,H03,464519,94107,Dogpatch Wineworks,2455 3rd St.,SF,CA
68037,185 BERRY St #1430,S.F.,94107,37.776,-122.393,null,H26,455335,94105,"Focaccia Market Bakery, Inc.","182 Howard St, #403",SF,CA
68105,2427 03rd St,SF,94107,37.7589,-122.388,null,H25,464780,94107,Julia Posada,632 20th St.,Sf,CA
68146,372 Ritch St,SF,94107,37.7787,-122.394,null,H24,302119,94118,John Quintos,572 3rd Ave.,SF,CA
68226,185 Berry St,SF,94107,37.776,-122.393,null,H79,358709,94103,Steve Sarver,451 6th St.,SF,CA
68362,200 King St,SF,94107,37.7782,-122.392,null,H26,466116,91403,FOSTERS CREATIVE ENTERTAINMENT CNCP,15260 VENTURA BLVD. #1110,SHERMAN OAKS,CA
68407,1135 18th St,S.F.,94107,37.7627,-122.394,null,H24,465643,94124,ICAM Group,95 Exeter St.,SF,CA
68431,601 TOWNSEND STREET,S.F.,94107,37.7717,-122.402,null,H26,168329,94301,Bon Appetit Management Company,"100 Hamilton Avenue, Suite 400",Palo Alto,CA
68596,1419 18th St,S.F.,94107,37.7625,-122.397,null,H03,466571,94107,Aran Healy,1419 18th St.,SF,CA
68649,130 Townsend St,SF,94107,37.7801,-122.391,null,H79,395383,94611,TRES AGAVES LLC,1880 PLEASANT VALLEY AVE,OAKLAND,CA
68753,489 03rd St,S.F.,94107,37.7815,-122.396,null,H26,468945,94107,"Sapienza and Toschi, Inc.",489 3rd St.,SF,CA
